,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
25,Origin,Cold Steel Body Piercing,2014_New Experience Health Club_Cold Steel Body Piercing,51.541275,-0.143823,2014-01-04
26,Destination,GINKGO HEALTH & BEAUTY,2014_GINKGO HEALTH & BEAUTY_Cold Steel Body Piercing,51.52301,-0.141308,2014-04-25
27,Origin,Cold Steel Body Piercing,2014_GINKGO HEALTH & BEAUTY_Cold Steel Body Piercing,51.541275,-0.143823,2014-01-04
28,Destination,Top Class,2014_Top Class_Cold Steel Body Piercing,51.54314,-0.148383,2014-03-28
29,Origin,Cold Steel Body Piercing,2014_Top Class_Cold Steel Body Piercing,51.541275,-0.143823,2014-01-04
30,Destination,Cold Steel Body Piercing,2014_Cold Steel Body Piercing_Cold Steel Body Piercing,51.541275,-0.143823,2014-01-04
31,Origin,Cold Steel Body Piercing,2014_Cold Steel Body Piercing_Cold Steel Body Piercing,51.541275,-0.143823,2014-01-04
32,Destination,Celebrity Salon,2014_Celebrity Salon_Cold Steel Body Piercing,51.539688,-0.142772,2014-03-06
33,Origin,Cold Steel Body Piercing,2014_Celebrity Salon_Cold Steel Body Piercing,51.541275,-0.143823,2014-01-04
34,Destination,Face It,2010_Face It_Neal's Yard Remedies Therapy Rooms,51.570842,-0.146897,2010-11-19
35,Origin,Neal's Yard Remedies Therapy Rooms,2010_Face It_Neal's Yard Remedies Therapy Rooms,51.514446,-0.126545,2010-06-04
36,Destination,Spring Health Leisure PLC,2010_Spring Health Leisure PLC_Neal's Yard Remedies Therapy Rooms,51.546167,-0.164761,2010-11-19
37,Origin,Neal's Yard Remedies Therapy Rooms,2010_Spring Health Leisure PLC_Neal's Yard Remedies Therapy Rooms,51.514446,-0.126545,2010-06-04
38,Destination,Neal's Yard Remedies Therapy Rooms,2010_Neal's Yard Remedies Therapy Rooms_Neal's Yard Remedies Therapy Rooms,51.514446,-0.126545,2010-06-04
39,Origin,Neal's Yard Remedies Therapy Rooms,2010_Neal's Yard Remedies Therapy Rooms_Neal's Yard Remedies Therapy Rooms,51.514446,-0.126545,2010-06-04
40,Destination,Soho Gyms - Camden Town,2010_Soho Gyms - Camden Town_Neal's Yard Remedies Therapy Rooms,51.539139,-0.14369500000000002,2010-06-04
41,Origin,Neal's Yard Remedies Therapy Rooms,2010_Soho Gyms - Camden Town_Neal's Yard Remedies Therapy Rooms,51.514446,-0.126545,2010-06-04
42,Destination,Dark Angel Limited,2015_Dark Angel Limited_Atelier Hair & Beauty,51.540754,-0.145258,2015-05-02
43,Origin,Atelier Hair & Beauty,2015_Dark Angel Limited_Atelier Hair & Beauty,51.548938,-0.181039,2015-04-27
44,Destination,KINGS CROSS TCM AND HERBAL CENTRE UACM,2015_KINGS CROSS TCM AND HERBAL CENTRE UACM_Atelier Hair & Beauty,51.528472,-0.11981900000000001,2015-11-08
45,Origin,Atelier Hair & Beauty,2015_KINGS CROSS TCM AND HERBAL CENTRE UACM_Atelier Hair & Beauty,51.548938,-0.181039,2015-04-27
46,Destination,Atelier Hair & Beauty,2015_Atelier Hair & Beauty_Atelier Hair & Beauty,51.548938,-0.181039,2015-04-27
47,Origin,Atelier Hair & Beauty,2015_Atelier Hair & Beauty_Atelier Hair & Beauty,51.548938,-0.181039,2015-04-27
48,Destination,Ginseng,2015_Ginseng_Atelier Hair & Beauty,51.544528,-0.177052,2015-12-03
49,Origin,Atelier Hair & Beauty,2015_Ginseng_Atelier Hair & Beauty,51.548938,-0.181039,2015-04-27
