,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
66,Destination,Fitzroy Tavern,2005_Fitzroy Tavern_Aki Restaurant,51.518959,-0.134555,2005-06-29
67,Origin,Aki Restaurant,2005_Fitzroy Tavern_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
68,Destination,Cafe Rouge,2005_Cafe Rouge_Aki Restaurant,51.556119,-0.176816,2005-07-20
69,Origin,Aki Restaurant,2005_Cafe Rouge_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
70,Destination,Kings Cross Tandoori,2005_Kings Cross Tandoori_Aki Restaurant,51.530239,-0.12168499999999999,2005-05-08
71,Origin,Aki Restaurant,2005_Kings Cross Tandoori_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
72,Destination,Yo! Sushi @ My Hotel,2005_Yo! Sushi @ My Hotel_Aki Restaurant,51.51831,-0.131671,2005-01-08
73,Origin,Aki Restaurant,2005_Yo! Sushi @ My Hotel_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
74,Destination,Bali Bali Restaurant,2005_Bali Bali Restaurant_Aki Restaurant,51.51386,-0.127887,2005-05-16
75,Origin,Aki Restaurant,2005_Bali Bali Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
76,Destination,Chu Chi,2005_Chu Chi_Aki Restaurant,51.518432000000004,-0.135121,2005-07-21
77,Origin,Aki Restaurant,2005_Chu Chi_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
78,Destination,Passage To India,2005_Passage To India_Aki Restaurant,51.549141999999996,-0.18245899999999998,2005-07-20
79,Origin,Aki Restaurant,2005_Passage To India_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
80,Destination,Costcutters,2005_Costcutters_Aki Restaurant,51.529095,-0.141795,2005-04-28
81,Origin,Aki Restaurant,2005_Costcutters_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
82,Destination,Institute of Historical Research Club,2005_Institute of Historical Research Club_Aki Restaurant,51.521009,-0.128445,2005-05-08
83,Origin,Aki Restaurant,2005_Institute of Historical Research Club_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
84,Destination,Fishworks,2005_Fishworks_Aki Restaurant,51.540818,-0.158121,2005-05-31
85,Origin,Aki Restaurant,2005_Fishworks_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
86,Destination,Tomai Pan Asian Street Food,2005_Tomai Pan Asian Street Food_Aki Restaurant,51.548794,-0.19137300000000002,2005-03-08
87,Origin,Aki Restaurant,2005_Tomai Pan Asian Street Food_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
88,Destination,32A Limited (previously Bullet Bar),2005_32A Limited (previously Bullet Bar)_Aki Restaurant,51.544982,-0.141947,2005-06-14
89,Origin,Aki Restaurant,2005_32A Limited (previously Bullet Bar)_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
90,Destination,Hemstall Self Service,2005_Hemstall Self Service_Aki Restaurant,51.544226,-0.19665,2005-07-19
91,Origin,Aki Restaurant,2005_Hemstall Self Service_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
92,Destination,Bangalore Brasserie,2005_Bangalore Brasserie_Aki Restaurant,51.548982,-0.130221,2005-06-30
93,Origin,Aki Restaurant,2005_Bangalore Brasserie_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
94,Destination,Trattoria Monte Bianco,2005_Trattoria Monte Bianco_Aki Restaurant,51.52301,-0.141308,2005-10-05
95,Origin,Aki Restaurant,2005_Trattoria Monte Bianco_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
96,Destination,Cafe Renoir,2005_Cafe Renoir_Aki Restaurant,51.549255,-0.140701,2005-07-13
97,Origin,Aki Restaurant,2005_Cafe Renoir_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
98,Destination,Singapore Gardens Restaurant,2005_Singapore Gardens Restaurant_Aki Restaurant,51.542473,-0.180059,2005-09-06
99,Origin,Aki Restaurant,2005_Singapore Gardens Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
100,Destination,Steven Lee Food & News,2005_Steven Lee Food & News_Aki Restaurant,51.52753,-0.11838900000000001,2005-05-13
101,Origin,Aki Restaurant,2005_Steven Lee Food & News_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
102,Destination,Aidel's,2005_Aidel's_Aki Restaurant,51.55223,-0.166857,2005-05-07
103,Origin,Aki Restaurant,2005_Aidel's_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
104,Destination,Cecil Sharp House,2005_Cecil Sharp House_Aki Restaurant,51.538157,-0.149351,2005-01-08
105,Origin,Aki Restaurant,2005_Cecil Sharp House_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
106,Destination,Costcutter,2005_Costcutter_Aki Restaurant,51.540393,-0.183002,2005-02-08
107,Origin,Aki Restaurant,2005_Costcutter_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
108,Destination,St Chad's,2005_St Chad's_Aki Restaurant,51.530577,-0.119622,2005-05-17
109,Origin,Aki Restaurant,2005_St Chad's_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
110,Destination,Villa Restaurant,2005_Villa Restaurant_Aki Restaurant,51.547618,-0.140702,2005-05-08
111,Origin,Aki Restaurant,2005_Villa Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
112,Destination,Arabesque,2005_Arabesque_Aki Restaurant,51.54367,-0.172902,2005-05-08
113,Origin,Aki Restaurant,2005_Arabesque_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
114,Destination,Fairprice Supermarket,2005_Fairprice Supermarket_Aki Restaurant,51.542217,-0.18071199999999998,2005-07-21
115,Origin,Aki Restaurant,2005_Fairprice Supermarket_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
116,Destination,Euro Food & Wines,2005_Euro Food & Wines_Aki Restaurant,51.523513,-0.12592899999999999,2005-01-06
117,Origin,Aki Restaurant,2005_Euro Food & Wines_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
118,Destination,A-SAUCE LIMITED,2005_A-SAUCE LIMITED_Aki Restaurant,51.517687,-0.125027,2005-06-08
119,Origin,Aki Restaurant,2005_A-SAUCE LIMITED_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
120,Destination,Natural Natural,2005_Natural Natural_Aki Restaurant,51.545735,-0.179501,2005-07-19
121,Origin,Aki Restaurant,2005_Natural Natural_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
122,Destination,Sir Richard Steele,2005_Sir Richard Steele_Aki Restaurant,51.546679,-0.15871300000000002,2005-07-26
123,Origin,Aki Restaurant,2005_Sir Richard Steele_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
124,Destination,Rak's News,2005_Rak's News_Aki Restaurant,51.540251,-0.19475699999999999,2005-07-29
125,Origin,Aki Restaurant,2005_Rak's News_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
126,Destination,Camden Burgers LTD,2005_Camden Burgers LTD_Aki Restaurant,51.534911,-0.139649,2005-07-27
127,Origin,Aki Restaurant,2005_Camden Burgers LTD_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
128,Destination,Primrose Hill Community Association,2005_Primrose Hill Community Association_Aki Restaurant,51.540149,-0.155454,2005-07-21
129,Origin,Aki Restaurant,2005_Primrose Hill Community Association_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
130,Destination,Sevilla Mia,2005_Sevilla Mia_Aki Restaurant,51.516921999999994,-0.132023,2005-03-06
131,Origin,Aki Restaurant,2005_Sevilla Mia_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
132,Destination,Lidl UK GmbH,2005_Lidl UK GmbH_Aki Restaurant,51.547109000000006,-0.142245,2005-04-07
133,Origin,Aki Restaurant,2005_Lidl UK GmbH_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
134,Destination,Royal Mile Whiskies,2005_Royal Mile Whiskies_Aki Restaurant,51.517041,-0.127459,2005-04-08
135,Origin,Aki Restaurant,2005_Royal Mile Whiskies_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
136,Destination,Frascati Restaurant,2005_Frascati Restaurant_Aki Restaurant,51.556143,-0.179161,2005-01-07
137,Origin,Aki Restaurant,2005_Frascati Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
138,Destination,Scala,2005_Scala_Aki Restaurant,51.530693,-0.121473,2005-07-26
139,Origin,Aki Restaurant,2005_Scala_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
140,Destination,Cosmoba,2005_Cosmoba_Aki Restaurant,51.521776,-0.12359300000000001,2005-05-17
141,Origin,Aki Restaurant,2005_Cosmoba_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
142,Destination,House of Ho (formerly known as Bam-Bou),2005_House of Ho (formerly known as Bam-Bou)_Aki Restaurant,51.518605,-0.13372,2005-04-08
143,Origin,Aki Restaurant,2005_House of Ho (formerly known as Bam-Bou)_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
144,Destination,Basilico,2005_Basilico_Aki Restaurant,51.554431,-0.19203499999999998,2005-03-08
145,Origin,Aki Restaurant,2005_Basilico_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
146,Destination,Leverton Grocers,2005_Leverton Grocers_Aki Restaurant,51.55267,-0.139014,2005-05-18
147,Origin,Aki Restaurant,2005_Leverton Grocers_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
148,Destination,Brizzi Snack Bar,2005_Brizzi Snack Bar_Aki Restaurant,51.526920000000004,-0.136481,2005-03-08
149,Origin,Aki Restaurant,2005_Brizzi Snack Bar_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
150,Destination,Oddbins,2005_Oddbins_Aki Restaurant,51.514962,-0.19137300000000002,2005-04-08
151,Origin,Aki Restaurant,2005_Oddbins_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
152,Destination,Al Parco Pizzeria (Bistro Lazz),2005_Al Parco Pizzeria (Bistro Lazz)_Aki Restaurant,51.561461,-0.15108,2005-12-07
153,Origin,Aki Restaurant,2005_Al Parco Pizzeria (Bistro Lazz)_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
154,Destination,Manna Restaurant,2005_Manna Restaurant_Aki Restaurant,51.542027000000004,-0.157269,2005-06-08
155,Origin,Aki Restaurant,2005_Manna Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
156,Destination,Dim T,2005_Dim T_Aki Restaurant,51.519115,-0.15045999999999998,2005-04-08
157,Origin,Aki Restaurant,2005_Dim T_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
158,Destination,Trattoria Verdi,2005_Trattoria Verdi_Aki Restaurant,51.520227,-0.12197000000000001,2005-05-27
159,Origin,Aki Restaurant,2005_Trattoria Verdi_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
160,Destination,Vasis Restaurant,2005_Vasis Restaurant_Aki Restaurant,51.522007,-0.140174,2005-05-20
161,Origin,Aki Restaurant,2005_Vasis Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
162,Destination,Bloomsbury Cheeses,2005_Bloomsbury Cheeses_Aki Restaurant,51.526934000000004,-0.124615,2005-06-06
163,Origin,Aki Restaurant,2005_Bloomsbury Cheeses_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
164,Destination,Jays News,2005_Jays News_Aki Restaurant,51.548982,-0.130221,2005-02-08
165,Origin,Aki Restaurant,2005_Jays News_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
166,Destination,Globe Restaurant,2005_Globe Restaurant_Aki Restaurant,51.54335,-0.17416199999999998,2005-07-19
167,Origin,Aki Restaurant,2005_Globe Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
168,Destination,Lihiniya Restaurant,2005_Lihiniya Restaurant_Aki Restaurant,51.554209,-0.212042,2005-07-19
169,Origin,Aki Restaurant,2005_Lihiniya Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
170,Destination,Unwins,2005_Unwins_Aki Restaurant,51.526258,-0.16428399999999999,2005-03-06
171,Origin,Aki Restaurant,2005_Unwins_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
