,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
835,Origin,Giraffe Stop,2013_Boopshi's_Giraffe Stop,51.531959,-0.12365,2013-01-02
836,Destination,De Vere Grand Connaught Rooms,2013_De Vere Grand Connaught Rooms_Giraffe Stop,51.515423,-0.12044400000000001,2013-02-19
837,Origin,Giraffe Stop,2013_De Vere Grand Connaught Rooms_Giraffe Stop,51.531959,-0.12365,2013-01-02
838,Destination,Tesco Express,2013_Tesco Express_Giraffe Stop,51.542099,-0.178847,2013-01-15
839,Origin,Giraffe Stop,2013_Tesco Express_Giraffe Stop,51.531959,-0.12365,2013-01-02
840,Destination,Fairly Square,2013_Fairly Square_Giraffe Stop,51.519793,-0.117736,2013-07-01
841,Origin,Giraffe Stop,2013_Fairly Square_Giraffe Stop,51.531959,-0.12365,2013-01-02
842,Destination,Sainsburys,2013_Sainsburys_Giraffe Stop,51.525368,-0.139192,2013-09-08
843,Origin,Giraffe Stop,2013_Sainsburys_Giraffe Stop,51.531959,-0.12365,2013-01-02
844,Destination,BrewDog,2013_BrewDog_Giraffe Stop,51.538588,-0.141217,2013-05-24
845,Origin,Giraffe Stop,2013_BrewDog_Giraffe Stop,51.531959,-0.12365,2013-01-02
846,Destination,Belgo Centraal,2013_Belgo Centraal_Giraffe Stop,51.513667,-0.126119,2013-08-23
847,Origin,Giraffe Stop,2013_Belgo Centraal_Giraffe Stop,51.531959,-0.12365,2013-01-02
848,Destination,Royal Veterinary College,2013_Royal Veterinary College_Giraffe Stop,51.536767,-0.133691,2013-04-12
849,Origin,Giraffe Stop,2013_Royal Veterinary College_Giraffe Stop,51.531959,-0.12365,2013-01-02
850,Destination,Tropicana Beach Club,2013_Tropicana Beach Club_Giraffe Stop,51.51578,-0.12225699999999999,2013-01-07
851,Origin,Giraffe Stop,2013_Tropicana Beach Club_Giraffe Stop,51.531959,-0.12365,2013-01-02
852,Destination,Wabi London (formerly Bento Box),2013_Wabi London (formerly Bento Box)_Giraffe Stop,51.515819,-0.118702,2013-05-30
853,Origin,Giraffe Stop,2013_Wabi London (formerly Bento Box)_Giraffe Stop,51.531959,-0.12365,2013-01-02
