,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
116,Destination,Supersave,2016_Supersave_Way 2 Save,51.551927,-0.19803900000000002,2016-02-17
117,Origin,Way 2 Save,2016_Supersave_Way 2 Save,51.546555,-0.203003,2016-01-02
118,Destination,The Little Thai (formerly La Cocotte),2016_The Little Thai (formerly La Cocotte)_Way 2 Save,51.554378,-0.16508299999999998,2016-04-03
119,Origin,Way 2 Save,2016_The Little Thai (formerly La Cocotte)_Way 2 Save,51.546555,-0.203003,2016-01-02
120,Destination,"Mindshare Media Uk Limited, 7th and 8th Floors","2016_Mindshare Media Uk Limited, 7th and 8th Floors_Way 2 Save",51.516045,-0.127443,2016-01-28
121,Origin,Way 2 Save,"2016_Mindshare Media Uk Limited, 7th and 8th Floors_Way 2 Save",51.546555,-0.203003,2016-01-02
122,Destination,De Vere Holborn Bars,2016_De Vere Holborn Bars_Way 2 Save,51.518775,-0.10989000000000002,2016-04-11
123,Origin,Way 2 Save,2016_De Vere Holborn Bars_Way 2 Save,51.546555,-0.203003,2016-01-02
124,Destination,"Thistle Holborn,The Kingsley Hotel","2016_Thistle Holborn,The Kingsley Hotel_Way 2 Save",51.517939,-0.12436099999999999,2016-03-14
125,Origin,Way 2 Save,"2016_Thistle Holborn,The Kingsley Hotel_Way 2 Save",51.546555,-0.203003,2016-01-02
126,Destination,Tesco's,2016_Tesco's_Way 2 Save,51.562216,-0.149619,2016-07-01
127,Origin,Way 2 Save,2016_Tesco's_Way 2 Save,51.546555,-0.203003,2016-01-02
128,Destination,Queens Head,2016_Queens Head_Way 2 Save,51.528611,-0.118474,2016-01-26
129,Origin,Way 2 Save,2016_Queens Head_Way 2 Save,51.546555,-0.203003,2016-01-02
130,Destination,The George,2016_The George_Way 2 Save,51.55271,-0.166968,2016-03-16
131,Origin,Way 2 Save,2016_The George_Way 2 Save,51.546555,-0.203003,2016-01-02
132,Destination,Pix Bar,2016_Pix Bar_Way 2 Save,51.515044,-0.126064,2016-04-04
133,Origin,Way 2 Save,2016_Pix Bar_Way 2 Save,51.546555,-0.203003,2016-01-02
134,Destination,The Fitzrovia,2016_The Fitzrovia_Way 2 Save,51.519855,-0.135379,2016-03-16
135,Origin,Way 2 Save,2016_The Fitzrovia_Way 2 Save,51.546555,-0.203003,2016-01-02
136,Destination,Wolfes Bar & Grill,2016_Wolfes Bar & Grill_Way 2 Save,51.515707,-0.12126300000000001,2016-01-03
137,Origin,Way 2 Save,2016_Wolfes Bar & Grill_Way 2 Save,51.546555,-0.203003,2016-01-02
