,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
26724,054009,MST Variation,ART OF CAMDEN,"88 Camden Road, NW1 9EA",,Open,No,,,,,,2016-10-20,,,E05000130,Camden Town with Primrose Hill,529205.13,184115.83,-0.13830399999999998,51.541171000000006,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.541171, -0.138304)",35659,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin054009
27141,045475,MST Variation,Nemesis Tattoo and Body Piercing Studio,"3 Buck Street, London, NW1 8NJ",,Open,No,,,,,,2011-03-16,,Camden Town,E05000130,Camden Town with Primrose Hill,528875.15,183997.79,-0.143102,51.540186,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.540186, -0.143102)",35987,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045475
28583,054409,MST Variation,Flamin'Eight,"2 Castle Road, London, NW1 8PP",,Open,No,,,,,,2017-10-01,,,E05000130,Camden Town with Primrose Hill,528925.5,184541.67,-0.142178,51.545062,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.545062, -0.142178)",35656,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin054409
28811,054538,MST Variation,Beauty Boutique,"17 Flask Walk, London, NW3 1HJ",,Open,No,,,,,,2017-02-02,,,E05000135,Hampstead Town,526411.1,185782.7,-0.177972,51.556783,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.556783, -0.177972)",35652,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin054538
29822,055141,MST Variation,Rosebery Rooms,"168 Clerkenwell Road, London, EC1R 5DE",,Open,No,,,,,,2017-06-04,,,E05000138,Holborn and Covent Garden,531042.36,182042.34,-0.112598,51.522115,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.522115, -0.112598)",35644,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin055141
30439,048050,MST Variation,Fred & Ginger,"52 Parkway, London, NW1 7AH",,Open,No,,,,,,2012-10-09,,Camden Town,E05000130,Camden Town with Primrose Hill,528728.91,183764.09,-0.145295,51.538119,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.538119, -0.145295)",35756,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin048050
31072,044875,MST Variation,Nickel Spa,"27 Shorts Gardens, London, WC2H 9AP",,Open,No,,,,,,2010-12-21,,Seven Dials,E05000138,Holborn and Covent Garden,530186.77,181145.01,-0.125254,51.514247999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.514248, -0.125254)",36039,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044875
31235,047869,MST Variation,Virgin Active Health Club,"255 Finchley Road, London, NW3 6LU",,Open,No,,,,,,2012-07-26,,,E05000145,West Hampstead,526204.1,184766.66,-0.181321,51.547698,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.547698, -0.181321)",35759,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047869
32046,044042,MST Variation,Cleveland Hair & Beauty,"78 Cleveland Street, London, W1T 6ND",,Open,No,,,,,,2010-09-14,,,E05000129,Bloomsbury,529129.59,181981.45,-0.140174,51.522007,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.522007, -0.140174)",36124,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044042
32086,047609,MST Variation,Regina Hair & Sun Studios,"101 Highgate Road, London, NW5 1TR",,Open,No,04/07/2012,,,,,2012-05-22,,,E05000137,Highgate,528668.25,185666.66,-0.145474,51.55523,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.55523, -0.145474)",35770,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047609
32095,045061,MST Variation,Fitness First Clubs Ltd,"Coram Street, London, WC1N 1HT",,Open,No,,,,,,2011-06-01,,,E05000129,Bloomsbury,530185.36,182194.17,-0.12488699999999998,51.523677,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.523677, -0.124887)",36036,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045061
32343,046709,MST Variation,Thai Square Spa,"25 Shelton Street, London, WC2H 9HW",,Open,No,,,,,,2011-05-10,,Seven Dials,E05000138,Holborn and Covent Garden,530128.41,181078.87,-0.126119,51.513667,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513667, -0.126119)",35804,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046709
33864,055247,MST Variation,Soho Gyms - Camden Town,"193-199 Camden High Street, London, NW1 7PJ",,Open,No,,,,,,2017-03-05,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35643,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin055247
34273,049839,MST Variation,Bannatyne Fitness (7) Limited,"32 Woburn Place, London, WC1H 0JR",,Open,No,06/12/2013,,,,,2013-06-12,,,E05000129,Bloomsbury,530035.85,182280.2,-0.12700899999999998,51.524485,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.524485, -0.127009)",35711,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049839
