,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
3658,043200,Street Trading  - Renewal Application,ES08,"Earlham Street, London,",,Open,No,,,,,,2010-08-07,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36347,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043200
3676,045240,Street Trading  - Renewal Application,IN13,"Inverness Street, London,",,Open,No,,,,,,2010-03-18,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36015,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045240
3823,044373,Street Trading  - Renewal Application,Inverness Street Market - Monday to Saturday,"Inverness Street, London,",,Open,No,,,,,,2010-06-05,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36096,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044373
3980,044250,Street Trading  - Renewal Application,LL106,"Leather Lane, London,",,Open,No,,,,,,2010-07-10,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36110,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044250
4040,045974,Street Trading  - Renewal Application,LLS83,"Leather Lane, London,",,Open,No,,,,,,2011-01-06,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",35924,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045974
4503,045959,Street Trading  - Renewal Application,KCNVN2,"Euston Road, London,",,Open,No,,,,,,2011-05-31,,,E05000143,St Pancras and Somers Town,530247.52,183117.31,-0.12365,51.531959,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.531959, -0.12365)",35938,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045959
4825,043545,Street Trading  - Renewal Application,FC68,"179 Haverstock Hill, London, NW3 4QS",,Open,No,,,,,,2010-07-27,,,E05000128,Belsize,527287.84,185077.04,-0.165588,51.550245000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550245, -0.165588)",36250,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043545
4879,046246,Street Trading  - Renewal Application,IN15,"Inverness Street, London,",,Open,No,,,,,,2011-07-27,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35893,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046246
4950,043246,Street Trading  - Renewal Application,LL109,"Leather Lane, London,",,Open,No,,,,,,2010-07-13,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36319,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043246
4997,045242,Street Trading  - Renewal Application,PS10,"Plender Street, London,",,Open,No,,,,,,2010-01-04,,Camden Town,E05000142,Regent's Park,529083.06,183480.97,-0.140296,51.535494,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.535494, -0.140296)",36014,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,origin045242
