,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
13635,054507,Massage and Special Treatment New Application,The Healthy Way,"94 Leather Lane, London, EC1N 7TX",,Open,No,,,,,,2017-01-30,,,E05000138,Holborn and Covent Garden,531245.25,181996.31,-0.10969200000000001,51.521654,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.521654, -0.109692)",35653,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin054507
13684,047613,Massage and Special Treatment New Application,Hua Xia TCM,"139 Finchley Road, London, NW3 6JH",,Open,No,,,,,,2012-05-29,,,E05000144,Swiss Cottage,526676.18,184342.5,-0.17466900000000002,51.543781,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.543781, -0.174669)",35769,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047613
14177,044416,Massage and Special Treatment New Application,Spring Health Leisure PLC,"81 Belsize Park Gardens, London, NW3 4NJ",,Open,No,,,,,,2010-10-29,,,E05000128,Belsize,527356.53,184624.98,-0.164761,51.546167,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.546167, -0.164761)",36074,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044416
14950,045350,Massage and Special Treatment New Application,Remix Cuts & Colours,"149 Broadhurst Gardens, London, NW6 3BE",,Open,No,,,,,,2011-02-16,,,E05000145,West Hampstead,525633.44,184581.12,-0.189613,51.546158,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.546158, -0.189613)",36007,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045350
15056,042406,Massage and Special Treatment New Application,Novotel London St Pancras,"100-110 Euston Road, London, NW1 2AJ",,Open,No,31/08/2010,,,,,2010-03-31,,,E05000143,St Pancras and Somers Town,529927.24,182745.09,-0.128402,51.528687,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.528687, -0.128402)",36387,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin042406
15500,046912,Massage and Special Treatment New Application,ART OF BEAUTY,"24 Chalk Farm Road, London, NW1 8AG",,Open,No,,,,,,2011-12-15,,Camden Town,E05000130,Camden Town with Primrose Hill,528611.38,184250.32,-0.146811,51.542515,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.542515, -0.146811)",35785,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046912
15592,048915,Massage and Special Treatment New Application,Happy Lotus Health Spa,"187 Drury Lane, London, WC2B 5QD",,Open,No,,,,,,2013-03-18,,Seven Dials,E05000138,Holborn and Covent Garden,530289.5,181377.25,-0.123688,51.516312,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.516312, -0.123688)",35741,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin048915
16200,043875,Massage and Special Treatment New Application,Sweet roses,"8 Windmill Street, London, W1T 2JE",,Open,No,,,,,,2010-08-20,,,E05000129,Bloomsbury,529586.97,181614.43,-0.13372,51.518605,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.518605, -0.13372)",36182,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043875
17261,054598,Massage and Special Treatment New Application,CRYSTALISE HAIR & BEAUTY,"272 Belsize Road, London, NW6 4BT",,Open,No,,,,,,2017-02-14,,,E05000140,Kilburn,525452.06,183672.15,-0.192551,51.53803,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.53803, -0.192551)",35650,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin054598
17413,040835,Massage and Special Treatment New Application,Ahava UK Ltd,"39 Monmouth Street, London, WC2H 9DD",,Open,No,,,,,,2009-07-22,,Seven Dials,E05000138,Holborn and Covent Garden,530047.28,181157.1,-0.12725799999999998,51.514389,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.514389, -0.127258)",36404,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin040835
17513,043880,Massage and Special Treatment New Application,Rich's Beauty,"90 Tottenham Court Road, London, W1T 4TJ",,Open,No,,,,,,2010-08-23,,,E05000129,Bloomsbury,529415.12,181954.86,-0.136071,51.521703,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.521703, -0.136071)",36180,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043880
17815,041729,Massage and Special Treatment New Application,Depicool,"123 King's Cross Road, London, WC1X 9NH",,Open,No,25/01/2010,,,,,2009-08-12,,,E05000141,King's Cross,530761.37,182808.35,-0.11636099999999999,51.529063,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.529063, -0.116361)",36392,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin041729
17957,052327,Massage and Special Treatment New Application,The Pharm,"4 Heath Street, London, NW3 6TE",,Open,No,22/01/2016,,,,,2015-12-22,,,E05000135,Hampstead Town,526401.05,185652.05,-0.17816400000000002,51.555611,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.555611, -0.178164)",35669,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin052327
18757,049086,Massage and Special Treatment New Application,Bibas Hair and Beauty,"72 Marchmont Street, London, WC1N 1AB",,Open,No,,,,,,2013-04-16,,,E05000129,Bloomsbury,530167.12,182389.54,-0.125078,51.525437,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.525437, -0.125078)",35733,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049086
18867,049770,Massage and Special Treatment New Application,REBATA JON,"69 Heath Street, NW3 6UG",,Open,No,25/11/2013,,,,,2013-11-25,,,E05000135,Hampstead Town,526359.06,185836.43,-0.178703,51.557278000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.557278, -0.178703)",35712,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049770
18990,041261,Massage and Special Treatment New Application,Hua Xia TCM,"139 Finchley Road, London, NW3 6JH",,Open,No,,,,,,2009-08-19,,,E05000144,Swiss Cottage,526676.18,184342.5,-0.17466900000000002,51.543781,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.543781, -0.174669)",36398,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin041261
19764,049084,Massage and Special Treatment New Application,Venus & Mars,"19 Goldhurst Terrace, London, NW6 3HX",,Open,No,,,,,,2013-04-16,,,E05000144,Swiss Cottage,526335.7,184551.47,-0.179501,51.545735,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.545735, -0.179501)",35735,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049084
20835,044006,Massage and Special Treatment New Application,The Gym Group,"37-63 Fortune Green Road, London, NW6 1DR",,Open,No,,,,,,2010-09-14,,,E05000132,Fortune Green,525087.81,185591.48,-0.19711800000000002,51.555359,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.555359, -0.197118)",36125,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044006
21263,049483,Massage and Special Treatment New Application,Celebrity Salon,"15 Kentish Town Road, NW1 8NH",,Open,No,18/09/2013,,,,,2013-08-15,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539688, -0.142772)",35720,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049483
21833,049511,Massage and Special Treatment New Application,BUPA - KIINGS CROSS,"300-306 Gray's Inn Road, WC1X 8DU",,Open,No,,,,,,2013-06-09,,,E05000141,King's Cross,530616.1,182754.21,-0.118474,51.528611,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.528611, -0.118474)",35718,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049511
