,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
10827,APP\PREMISES-VARY\000180,Premises Licence -  Variation Application,McDonald's Restaurants Ltd,"134 TOTTENHAM COURT ROAD, LONDON, W1T 5BA",LA2003,Application Partially Approved,Yes,04/12/2006,,,24/10/2006,27/09/2006,2006-08-30,,,E05000129,Bloomsbury,529262.93,182199.53,-0.138173,51.523937,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.523937, -0.138173)",21921,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000180
10880,APP\PREMISES-VARY\000495,Premises Licence -  Variation Application,The Crowndale,"61  65 CROWNDALE ROAD, LONDON, NW1 1TN",LA2003,Application Approved,No,08/10/2009,,,08/10/2009,15/09/2009,2009-08-18,,Camden Town,E05000142,Regent's Park,529270.44,183351.25,-0.13764300000000002,51.534285,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.534285, -0.137643)",21630,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000495
10883,APP\PREMISES-VARY\000699,Premises Licence -  Variation Application,Morrisons,"CAMDEN GOODS YARD CHALK FARM ROAD, LONDON, NW1 8EH",LA2003,Application Rejected,Yes,,,,12/07/2012,08/06/2012,2012-11-05,04/09/2012,Camden Town,E05000130,Camden Town with Primrose Hill,528407.84,184115.07,-0.149794,51.541346000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.541346, -0.149794)",21439,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000699
10961,APP\PREMISES-VARY\000621,Premises Licence -  Variation Application,Odeon Cinema,"30 ODEON CINEMA TOTTENHAM COURT ROAD, LONDON, W1T 1BX",LA2003,Application Approved In Full,No,09/06/2011,,,,02/06/2011,2011-05-05,,,E05000129,Bloomsbury,529729.97,181585.26,-0.131671,51.51831,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.51831, -0.131671)",21512,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000621
10975,APP\PREMISES-VARY\000862,Premises Licence -  Variation Application,Sovereign,"7 STANHOPE PARADE, LONDON, NW1 3RD",LA2003,Application Rejected,No,,,,,10/09/2014,2014-08-13,14/08/2014,,E05000142,Regent's Park,529034.13,182914.72,-0.141208,51.530415999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.530416, -0.141208)",21289,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000862
11025,APP\PREMISES-VARY\000568,Premises Licence -  Variation Application,Central News and Wine,"234 SHAFTESBURY AVENUE, LONDON, WC2H 8EG",LA2003,Application Partially Approved,Yes,03/09/2010,,,16/08/2010,26/07/2010,2010-06-28,,Seven Dials,E05000138,Holborn and Covent Garden,530175.35,181438.83,-0.12531,51.516890999999994,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.516891, -0.12531)",21562,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000568
11096,APP\PREMISES-VARY\000900,Premises Licence -  Variation Application,Garufin,"25  27 THEOBALD'S ROAD, LONDON, WC1X 8SP",LA2003,Application Approved In Full,Yes,11/08/2015,,,16/07/2015,26/06/2015,2015-05-29,,,E05000138,Holborn and Covent Garden,530692.5,181775.04,-0.117736,51.519793,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.519793, -0.117736)",21253,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000900
11165,APP\PREMISES-VARY\000223,Premises Licence -  Variation Application,PizzaExpress,"319 CARLTON HOUSE WEST END LANE, LONDON, NW6 1RN",LA2003,Application Withdrawn,Yes,,,,16/04/2007,16/03/2007,2007-02-16,,,E05000145,West Hampstead,525391.58,185171.65,-0.192888,51.551519,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.551519, -0.192888)",21880,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000223
11188,APP\PREMISES-VARY\000392,Premises Licence -  Variation Application,Kingsway Hall Hotel,"66 GREAT QUEEN STREET, LONDON, WC2B 5BX",LA2003,Application Approved In Full,No,12/09/2008,,,,11/09/2008,2008-08-14,,Seven Dials,E05000138,Holborn and Covent Garden,530517.17,181284.16,-0.12044400000000001,51.515423,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.515423, -0.120444)",21726,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000392
11195,APP\PREMISES-VARY\000647,Premises Licence -  Variation Application,Camden Eye,"2 KENTISH TOWN ROAD, LONDON, NW1 9NX",LA2003,Application Approved In Full,No,24/02/2012,,,27/10/2011,29/09/2011,2011-01-09,,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.539219, -0.141978)",21489,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000647
11206,APP\PREMISES-VARY\000722,Premises Licence -  Variation Application,Bar Solo/Undersolo,"20  22 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Application Rejected - Incomplete Documentation,No,,,,,06/08/2012,2012-09-07,20/07/2012,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.540039, -0.144497)",21419,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000722
11217,APP\PREMISES-VARY\001018,Premises Licence -  Variation Application,Tesco Belsize Park Express,"44  46 ENGLAND'S LANE, LONDON, NW3 4UE",LA2003,Application Withdrawn,Yes,,,,04/05/2017,11/04/2017,2017-03-14,,,E05000128,Belsize,527510.84,184606.71,-0.162543,51.545968,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.545968, -0.162543)",21143,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\001018
11229,APP\PREMISES-VARY\000440,Premises Licence -  Variation Application,Shaka Zulu,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Withdrawn,Yes,,,,16/04/2009,19/03/2009,2009-02-19,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.542256, -0.14816)",21680,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000440
11230,APP\PREMISES-VARY\000363,Premises Licence -  Variation Application,The Crazy Bear,"26  28 WHITFIELD STREET, LONDON, W1T 2RG",LA2003,Application Rejected,Yes,,,,,03/06/2008,2008-06-05,30/05/2008,,E05000129,Bloomsbury,529579.24,181715.35,-0.133795,51.519513,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.519513, -0.133795)",21753,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000363
11246,APP\PREMISES-VARY\000889,Premises Licence -  Variation Application,Havana Cafe & Bar,"9 KENTISH TOWN ROAD, LONDON, NW1 8NH",LA2003,Application Rejected,Yes,,,,05/05/2015,08/04/2015,2015-11-03,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.539688, -0.142772)",21264,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000889
11258,APP\PREMISES-VARY\000995,Premises Licence -  Variation Application,Locanda Canton(Formerly Le Mignon),"98 ARLINGTON ROAD, LONDON, NW1 7HT",LA2003,Application Partially Approved,Yes,17/11/2016,,,,28/10/2016,2016-09-30,,Camden Town,E05000142,Regent's Park,528954.84,183612.54,-0.142095,51.536705,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.536705, -0.142095)",21164,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000995
11304,APP\PREMISES-VARY\000439,Premises Licence -  Variation Application,Angel Inn,"37 HIGHGATE HIGH STREET, LONDON, N6 5JT",LA2003,Application Withdrawn,Yes,,,,,17/03/2009,2009-02-17,,,E05000137,Highgate,528465.77,187352.85,-0.147778,51.57043,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.57043, -0.147778)",21681,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000439
11382,APP\PREMISES-VARY\000265,Premises Licence -  Variation Application,Belgo,"67 KINGSWAY, LONDON, WC2B 6TD",LA2003,Application Partially Approved,Yes,26/07/2007,,,26/07/2007,04/07/2007,2007-06-06,,Seven Dials,E05000138,Holborn and Covent Garden,530557.6,181249.67,-0.119874,51.515103,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.515103, -0.119874)",21839,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000265
11443,APP\PREMISES-VARY\001020,Premises Licence -  Variation Application,Tesco's,"23 SWAIN'S LANE, LONDON, N6 6QX",LA2003,Application Withdrawn,No,,,,,11/04/2017,2017-03-14,,,E05000137,Highgate,528361.27,186436.19,-0.149619,51.562216,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.562216, -0.149619)",21141,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\001020
11475,APP\PREMISES-VARY\000047,Premises Licence -  Variation Application,Sir John Oldcastle,"29  35 FARRINGDON POINT FARRINGDON ROAD, LONDON, EC1M 3JF",LA2003,Application Partially Approved,Yes,25/01/2006,,,12/12/2005,21/11/2005,2005-10-24,,,E05000138,Holborn and Covent Garden,531474.99,181866.79,-0.106431,51.520437,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.520437, -0.106431)",22040,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000047
11492,APP\PREMISES-VARY\000009,Premises Licence -  Variation Application,Plough,"27 MUSEUM STREET, LONDON, WC1A 1LH",LA2003,Application Rejected,Yes,,,,28/10/2005,07/10/2005,2005-09-09,12/10/2005,Seven Dials,E05000138,Holborn and Covent Garden,530110.46,181545.51,-0.12620499999999998,51.517865,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.517865, -0.126205)",22070,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000009
11555,APP\PREMISES-VARY\000242,Premises Licence -  Variation Application,Supersave Convenience Store,"3 KENTISH TOWN ROAD, LONDON, NW1 8NH",LA2003,Application Partially Approved,Yes,11/07/2007,,,20/06/2007,23/05/2007,2007-04-25,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.539688, -0.142772)",21861,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000242
11566,APP\PREMISES-VARY\000869,Premises Licence -  Variation Application,"Caffe Vergnano, Unit 5","CENTRAL ST GILES ST GILES HIGH STREET, LONDON, WC2H 8NU",LA2003,Application Rejected,Yes,,,,04/12/2014,04/11/2014,2014-07-10,30/01/2015,Seven Dials,E05000138,Holborn and Covent Garden,530029.75,181340.95,-0.127443,51.516045,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.516045, -0.127443)",21282,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000869
11591,APP\PREMISES-VARY\000954,Premises Licence -  Variation Application,Simmons,"7 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Rejected,Yes,,,,28/04/2016,03/04/2016,2016-06-03,19/05/2016,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.534911, -0.139649)",21200,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000954
11707,APP\PREMISES-VARY\000807,Premises Licence -  Variation Application,Otto's,"182 GRAY'S INN ROAD, LONDON, WC1X 8EW",LA2003,Application Approved,No,20/08/2013,,,12/09/2013,09/08/2013,2013-12-07,,,E05000138,Holborn and Covent Garden,530972.02,182143.64,-0.11357300000000001,51.523041,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.523041, -0.113573)",21340,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000807
11729,APP\PREMISES-VARY\000037,Premises Licence -  Variation Application,Belushis Bar,"48  50 CAMDEN HIGH STREET, LONDON, NW1 0LT",LA2003,Application Partially Approved,Yes,01/12/2005,,,01/12/2005,08/11/2005,2005-11-10,,Camden Town,E05000142,Regent's Park,529090.99,183607.72,-0.14013499999999998,51.536631,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.536631, -0.140135)",22048,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000037
11822,APP\PREMISES-VARY\000372,Premises Licence -  Variation Application,The Sun,"21 DRURY LANE, LONDON, WC2B 5RH",LA2003,Application Partially Approved,Yes,29/07/2008,,,29/07/2008,07/07/2008,2008-09-06,,,,,530342.31,181211.81,-0.12298900000000001,51.514813000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.514813, -0.122989)",21744,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000372
11841,APP\PREMISES-VARY\000793,Premises Licence -  Variation Application,Griffin,"125 CLERKENWELL ROAD, LONDON, EC1R 5DB",LA2003,Application Approved In Full,No,28/06/2013,,,,17/06/2013,2013-05-20,,,E05000138,Holborn and Covent Garden,531082.83,181956.55,-0.112046,51.521334,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.521334, -0.112046)",21353,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000793
11852,APP\PREMISES-VARY\000380,Premises Licence -  Variation Application,"Proud  Camden, The Horse Hospital","THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Rejected,No,,,,,11/08/2008,2008-07-14,29/07/2008,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.542256, -0.14816)",21737,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000380
11871,APP\PREMISES-VARY\000204,Premises Licence -  Variation Application,The Trades Union Congress,"23  28 CONGRESS HOUSE GREAT RUSSELL STREET, LONDON, WC1B 3LN",LA2003,Application Partially Approved,Yes,08/03/2007,,,08/02/2007,12/01/2007,2006-12-15,,,E05000129,Bloomsbury,529938.0,181470.71,-0.128717,51.517232,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.517232, -0.128717)",21899,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000204
11915,APP\PREMISES-VARY\000488,Premises Licence -  Variation Application,"Paramount (Floors 31, 32, 33)","CENTRE POINT COMPLEX DEVELOPMENT SITE AT 101-103 NEW OXFORD STREET, LONDON, WC1A 1DD",LA2003,Application Approved In Full,No,01/09/2009,,,,27/08/2009,2009-07-30,,Seven Dials,E05000138,Holborn and Covent Garden,529902.99,181352.5,-0.12926500000000002,51.516178000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.516178, -0.129265)",21636,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000488
12016,APP\PREMISES-VARY\000184,Premises Licence -  Variation Application,Hellenic Restaurant,"9A DELANCEY STREET, LONDON, NW1 7NL",LA2003,Application Rejected - Incomplete Documentation,No,,,,,13/10/2006,2006-09-15,20/09/2006,Camden Town,E05000142,Regent's Park,528967.19,183628.74,-0.14191099999999998,51.536848,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.536848, -0.141911)",21917,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000184
12053,APP\PREMISES-VARY\000316,Premises Licence -  Variation Application,Wetherspoons,"255 THE O2 CENTRE FINCHLEY ROAD, LONDON, NW3 6LU",LA2003,Application Approved In Full,No,23/01/2008,,,,18/01/2008,2007-12-21,,,E05000145,West Hampstead,526204.1,184766.66,-0.181321,51.547698,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.547698, -0.181321)",21792,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000316
12126,APP\PREMISES-VARY\000779,Premises Licence -  Variation Application,Northumberland Arms,"119 TOTTENHAM COURT ROAD, LONDON, W1T 5AW",LA2003,Application Rejected,Yes,,,,11/04/2013,12/03/2013,2013-12-02,,,E05000129,Bloomsbury,529311.16,182112.36,-0.137511,51.523142,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.523142, -0.137511)",21367,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000779
12209,APP\PREMISES-VARY\000418,Premises Licence -  Variation Application,The Roebuck,"15 POND STREET, LONDON, NW3 2PN",LA2003,Application Withdrawn,Yes,,,,13/01/2009,16/12/2008,2008-11-18,,,E05000135,Hampstead Town,527128.82,185470.77,-0.167738,51.553819,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.553819, -0.167738)",21701,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000418
12229,APP\PREMISES-VARY\000256,Premises Licence -  Variation Application,Green Note,"106 PARKWAY, LONDON, NW1 7AN",LA2003,Application Approved In Full,Yes,07/11/2007,,,06/08/2007,26/06/2007,2007-05-29,,Camden Town,E05000130,Camden Town with Primrose Hill,528701.03,183723.65,-0.14571199999999998,51.537762,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.537762, -0.145712)",21848,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000256
12248,APP\PREMISES-VARY\000805,Premises Licence -  Variation Application,PizzaExpress,"114 118 SOUTHAMPTON ROW, LONDON, WC1B 5AA",LA2003,Application Partially Approved,Yes,18/10/2013,,,29/08/2013,02/08/2013,2013-05-07,,,E05000138,Holborn and Covent Garden,530397.56,181815.73,-0.12197000000000001,51.520227,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.520227, -0.12197)",21342,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000805
12289,APP\PREMISES-VARY\000322,Premises Licence -  Variation Application,Bistro Lazz,"1 HIGHGATE WEST HILL, LONDON, N6 6JS",LA2003,Application Partially Approved,Yes,18/07/2008,,,20/03/2008,06/02/2008,2008-09-01,,,E05000137,Highgate,528262.15,186349.7,-0.15108,51.561461,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.561461, -0.15108)",21787,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000322
12334,APP\PREMISES-VARY\000662,Premises Licence -  Variation Application,Carpenters Arms,"6870 CARPENTERS ARMS WHITFIELD STREET, LONDON, W1T 4EY",LA2003,Application Withdrawn,Yes,,,,12/01/2012,29/11/2011,2011-01-11,,,E05000129,Bloomsbury,529415.12,181954.86,-0.136071,51.521703,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.521703, -0.136071)",21476,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000662
12372,APP\PREMISES-VARY\000812,Premises Licence -  Variation Application,Zen Turkce Bar,"4 DENMARK STREET, LONDON, WC2H 8LP",LA2003,Application Rejected,No,,,,03/10/2013,11/09/2013,2013-08-14,,Seven Dials,E05000138,Holborn and Covent Garden,529890.6,181279.62,-0.12947,51.515526,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.515526, -0.12947)",21335,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000812
12473,APP\PREMISES-VARY\001013,Premises Licence -  Variation Application,Union Bar and Grill,"11 TRITON STREET, LONDON, NW1 3BF",LA2003,Application Approved,No,13/03/2017,,,23/03/2017,01/03/2017,2017-01-02,,,E05000142,Regent's Park,528961.96,182330.29,-0.14246099999999998,51.525180999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.525181, -0.142461)",21148,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\001013
12540,APP\PREMISES-VARY\000834,Premises Licence -  Variation Application,Elephants Head,"224 CAMDEN HIGH STREET, LONDON, NW1 8QR",LA2003,Application Partially Approved,Yes,22/05/2014,,,24/04/2014,03/04/2014,2014-06-03,,Camden Town,E05000130,Camden Town with Primrose Hill,528835.31,184036.38,-0.14366199999999998,51.540541999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.540542, -0.143662)",21315,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000834
12559,APP\PREMISES-VARY\000335,Premises Licence -  Variation Application,Diamond Supermarket,"87 HAVERSTOCK HILL, LONDON, NW3 4RL",LA2003,Application Rejected,Yes,,,,,12/03/2008,2008-02-13,03/04/2008,,E05000128,Belsize,527774.46,184692.48,-0.15871300000000002,51.546679,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.546679, -0.158713)",21777,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000335
12626,APP\PREMISES-VARY\000269,Premises Licence -  Variation Application,London Euston Premier Travel Inn,"1 DUKE'S ROAD, LONDON, WC1H 9PJ",LA2003,Application Approved In Full,No,31/07/2007,,,,27/07/2007,2007-06-29,,,E05000141,King's Cross,529916.18,182628.84,-0.128604,51.527645,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.527645, -0.128604)",21835,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000269
12723,APP\PREMISES-VARY\000487,Premises Licence -  Variation Application,The Camden Head,"100 CAMDEN HIGH STREET, LONDON, NW1 0LU",LA2003,Application Approved In Full,No,19/08/2009,,,,17/08/2009,2009-07-20,,Camden Town,E05000130,Camden Town with Primrose Hill,529027.28,183739.2,-0.141005,51.537827,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.537827, -0.141005)",21637,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000487
12729,APP\PREMISES-VARY\000356,Premises Licence -  Variation Application,Roka & Sho Chu,"55 RATHBONE STREET, LONDON, W1T 1RR",LA2003,Application Withdrawn,Yes,,,,04/06/2008,09/05/2008,2008-11-04,,,E05000129,Bloomsbury,529442.0,181657.07,-0.135793,51.519021,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.519021, -0.135793)",21759,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000356
12785,APP\PREMISES-VARY\000048,Premises Licence -  Variation Application,KOKO,"1 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Partially Approved,Yes,12/12/2005,,,12/12/2005,21/11/2005,2005-10-24,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.534911, -0.139649)",22039,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000048
12869,APP\PREMISES-VARY\000912,Premises Licence -  Variation Application,Made In Brasil,"12 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Application Withdrawn,No,,,,,07/08/2015,2015-10-07,,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.540039, -0.144497)",21241,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000912
12884,APP\PREMISES-VARY\000591,Premises Licence -  Variation Application,Tannin and Oak,"278 WEST END LANE, LONDON, NW6 1LJ",LA2003,Application Approved,Yes,19/01/2011,,,20/01/2011,17/12/2010,2010-11-19,,,E05000145,West Hampstead,525475.26,185232.59,-0.19166,51.552048,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.552048, -0.19166)",21539,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000591
12899,APP\PREMISES-VARY\000713,Premises Licence -  Variation Application,B T Tower,"60 TELEPHONE EXCHANGE CLEVELAND STREET, LONDON, W1T 4JZ",LA2003,Application Approved In Full,No,12/10/2012,,,,25/07/2012,2012-06-27,,,E05000129,Bloomsbury,529200.35,181919.57,-0.139178,51.521435,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.521435, -0.139178)",21427,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000713
12901,APP\PREMISES-VARY\000961,Premises Licence -  Variation Application,British Film Institute,"21 STEPHEN STREET, LONDON, W1T 1LW",LA2003,Application Approved In Full,Yes,06/07/2016,,,07/07/2016,18/05/2016,2016-04-20,,,E05000129,Bloomsbury,529658.98,181501.2,-0.132725,51.51757,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.51757, -0.132725)",21194,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000961
12912,APP\PREMISES-VARY\000064,Premises Licence -  Variation Application,Comptoir Libanais,"255 THE O2 CENTRE FINCHLEY ROAD, LONDON, NW3 6LU",LA2003,Application Approved In Full,No,20/12/2005,,,,16/12/2005,2005-11-18,,,E05000145,West Hampstead,526204.1,184766.66,-0.181321,51.547698,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.547698, -0.181321)",22025,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000064
12981,APP\PREMISES-VARY\000999,Premises Licence -  Variation Application,Tannin and Oak,"278 WEST END LANE, LONDON, NW6 1LJ",LA2003,Application Approved In Full,Yes,28/11/2016,,,13/12/2016,25/11/2016,2016-10-28,,,E05000145,West Hampstead,525475.26,185232.59,-0.19166,51.552048,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.552048, -0.19166)",21160,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000999
12998,APP\PREMISES-VARY\000588,Premises Licence -  Variation Application,Doubletree by Hilton London - West End,"92 SOUTHAMPTON ROW, LONDON, WC1B 4BH",LA2003,Application Partially Approved,Yes,24/12/2010,,,06/12/2010,22/11/2010,2010-10-25,,,E05000138,Holborn and Covent Garden,530397.56,181815.73,-0.12197000000000001,51.520227,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.520227, -0.12197)",21542,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY\000588
