,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
18906,044382,Street Trading - New Application,Earlham Street Market,"Earlham Street, London,",,Open,No,,,,,,2009-03-11,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36088,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,origin044382
19131,045401,Street Trading - New Application,Inverness Street Market - Monday to Saturday,"Inverness Street, London,",,Open,No,,,,,,2011-07-03,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35997,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045401
19691,045249,Street Trading - New Application,FC86,"Outside Rocket 214 Camden High, London, NW1 8QR",,Open,No,,,,,,2011-01-02,,Camden Town,E05000130,Camden Town with Primrose Hill,528835.31,184036.38,-0.14366199999999998,51.540541999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.540542, -0.143662)",36012,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045249
20268,044412,Street Trading - New Application,Earlham Street Market,"Earlham Street, London,",,Open,No,,,,,,2010-07-28,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36076,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044412
20415,044408,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-10-26,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36080,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044408
20558,045410,Street Trading - New Application,Earlham Street Market,"Earlham Street, London,",,Open,No,,,,,,2011-06-03,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",35993,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045410
21113,046157,Street Trading - New Application,LL039,"Leather Lane, London,",,Open,No,,,,,,2011-07-20,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",35902,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046157
21987,044380,Street Trading - New Application,Earlham Street Market,"Earlham Street, London,",,Open,No,,,,,,2009-11-26,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36089,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044380
22037,044485,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-04-08,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36069,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044485
22260,044486,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-07-09,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36068,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044486
22439,044681,Street Trading - New Application,FC83,"97 Kentish Town Road, London, NW1 8NY",,Open,No,,,,,,2010-03-12,,,E05000130,Camden Town with Primrose Hill,528931.81,184340.97,-0.14215999999999998,51.543257000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.543257, -0.14216)",36047,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044681
23151,047209,Street Trading - New Application,FC73,"192 Haverstock Hill, London, NW3 2AJ",,Open,No,,,,,,2012-05-03,,,E05000135,Hampstead Town,527333.39,185143.52,-0.164907,51.550832,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550832, -0.164907)",35779,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047209
24262,044406,Street Trading - New Application,IN10,"Inverness Street, London,",,Open,No,,,,,,2010-10-26,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36082,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044406
25293,044379,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-07-29,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36090,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044379
26414,044537,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-03-11,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36064,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044537
26573,046959,Street Trading - New Application,LL127,"Leather Lane, London,",,Open,No,,,,,,2012-01-13,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",35783,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046959
27188,044649,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-11-29,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36052,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044649
28399,044375,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-05-27,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36094,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044375
28737,044376,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-10-26,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36093,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044376
29286,044717,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-07-12,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36044,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044717
29434,044411,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-06-29,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36077,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044411
29807,044409,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-07-29,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36079,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044409
29871,044404,Street Trading - New Application,Chalton Street Market,"Chalton Street, London,",,Open,No,,,,,,2010-06-18,,,E05000143,St Pancras and Somers Town,529879.6,182805.3,-0.12906700000000002,51.529239000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.529239, -0.129067)",36083,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044404
30114,046646,Street Trading - New Application,LLS89,"Leather Lane, London,",,Open,No,,,,,,2011-09-22,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",35808,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046646
32081,044372,Street Trading - New Application,Inverness Street Market - Monday to Saturday,"Inverness Street, London,",,Open,No,,,,,,2010-04-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36097,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044372
32143,046706,Street Trading - New Application,FC69,"188 Camden High Street, London, NW1 8QP",,Open,No,,,,,,2011-03-10,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539688, -0.142772)",35805,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046706
32301,044402,Street Trading - New Application,Earlham Street Market,"Earlham Street, London,",,Open,No,,,,,,2010-03-31,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36085,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044402
32346,047222,Street Trading - New Application,LL135,"Leather Lane, London,",,Open,No,,,,,,2012-08-03,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",35778,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047222
33227,045166,Street Trading - New Application,Inverness Street Market - Monday to Saturday,"Inverness Street, London,",,Open,No,,,,,,2011-01-21,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36022,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045166
33235,044377,Street Trading - New Application,Earlham Street Market,"Earlham Street, London,",,Open,No,,,,,,2010-07-19,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36092,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044377
33278,045355,Street Trading - New Application,Queens Crescent Market,"Queen's Crescent, London,",,Open,No,,,,,,2011-02-14,,,E05000134,Gospel Oak,528255.31,185092.86,-0.151636,51.550168,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550168, -0.151636)",36005,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045355
33451,044378,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-07-21,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36091,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044378
34915,044682,Street Trading - New Application,ES14,"Earlham Street, London,",,Open,No,,,,,,2010-03-12,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36046,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044682
35430,045419,Street Trading - New Application,QC30,"Queen's Crescent, London,",,Open,No,,,,,,2010-07-15,,,E05000134,Gospel Oak,528255.31,185092.86,-0.151636,51.550168,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550168, -0.151636)",35990,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045419
35700,045362,Street Trading - New Application,IN27,"Inverness Street, London,",,Open,No,,,,,,2011-02-22,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36003,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045362
36404,044584,Street Trading - New Application,Queens Crescent Market,"Queen's Crescent, London,",,Open,No,,,,,,2010-11-17,,,E05000134,Gospel Oak,528255.31,185092.86,-0.151636,51.550168,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550168, -0.151636)",36059,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044584
