,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
11057,GGN\00060,Gaming Notification,Mabels Tavern,"9 MABLEDON PLACE, LONDON, WC1H 9AZ",GA2005,Application Approved,No,,,,,,2008-03-05,,,E05000141,King's Cross,530037.1,182663.63,-0.12685,51.52793,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.52793, -0.12685)",8314,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00060
11109,GGN\00113,Gaming Notification,Prince Of Wales' Feathers,"8 WARREN STREET, LONDON, W1T 5LD",GA2005,Application Approved,No,,,,,,2007-08-11,,,E05000129,Bloomsbury,529262.93,182199.53,-0.138173,51.523937,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.523937, -0.138173)",8263,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00113
11209,GGN\00188,Gaming Notification,Old Bell,"38 KILBURN HIGH ROAD, LONDON, NW6 5UA",GA2005,Application Approved,No,,,,,,2013-11-15,,,E05000140,Kilburn,525481.83,183581.34,-0.192154,51.537207,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.537207, -0.192154)",8193,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00188
11276,GGN\00101,Gaming Notification,The Hope Pub,"15 TOTTENHAM STREET, LONDON, W1T 2AJ",GA2005,Application Approved,No,,,,,,2008-04-15,,,E05000129,Bloomsbury,529439.48,181788.23,-0.13578099999999999,51.5202,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.5202, -0.135781)",8275,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00101
11535,GGN\00189,Gaming Notification,Pembroke,"150 GLOUCESTER AVENUE, LONDON, NW1 8JA",GA2005,Application Approved,No,,,,,,2013-11-15,,,E05000130,Camden Town with Primrose Hill,528095.65,184217.4,-0.154256,51.542336999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.542337, -0.154256)",8192,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00189
11829,GGN\00139,Gaming Notification,Unicorn,"227 CAMDEN ROAD, LONDON, NW1 9AA",GA2005,Application Approved,No,,,,,,2010-06-21,,,E05000139,Kentish Town,529772.57,184964.12,-0.129813,51.548664,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.548664, -0.129813)",8239,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00139
11848,GGN\00052,Gaming Notification,Bricklayers Arms,"31 GRESSE STREET, LONDON, W1T 1QS",GA2005,Application Approved,No,,,,,,2007-12-21,,,E05000129,Bloomsbury,529658.98,181501.2,-0.132725,51.51757,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51757, -0.132725)",8322,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00052
11863,GGN\00145,Gaming Notification,Finchley Bell,"317 FINCHLEY ROAD, LONDON, NW3 6EP",GA2005,Application Approved,No,,,,,,2011-03-17,,,E05000145,West Hampstead,526062.43,185005.7,-0.183277,51.549878,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.549878, -0.183277)",8233,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00145
11905,GGN\00171,Gaming Notification,Devonshire Arms (Formely Hobgoblin),"33 KENTISH TOWN ROAD, LONDON, NW1 8NL",GA2005,Application Approved,No,,,,,,2012-03-29,,Camden Town,E05000130,Camden Town with Primrose Hill,528911.17,184125.5,-0.142537,51.541325,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.541325, -0.142537)",8209,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00171
12096,GGN\00038,Gaming Notification,Calthorpe Arms,"252 GRAY'S INN ROAD, LONDON, WC1X 8JR",GA2005,Application Approved,No,,,,,,2009-08-10,,,E05000141,King's Cross,530818.21,182341.18,-0.11571600000000001,51.524852,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.524852, -0.115716)",8336,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00038
12165,GGN\00017,Gaming Notification,King William The Fourth,"77 HAMPSTEAD HIGH STREET, LONDON, NW3 1RE",GA2005,Application Rejected,No,,,,,,2009-03-13,07/04/2009,,E05000135,Hampstead Town,526487.6,185635.22,-0.176922,51.555440999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.555441, -0.176922)",8356,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00017
12295,GGN\00131,Gaming Notification,The Knights Templar,"95 CHANCERY LANE, LONDON, WC2A 1DT",GA2005,Application Approved,No,,,,,,2010-04-05,,,E05000138,Holborn and Covent Garden,531090.6,181320.83,-0.112171,51.51562,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51562, -0.112171)",8247,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00131
12576,GGN\00078,Gaming Notification,Philomena's,"40 GREAT QUEEN STREET, LONDON, WC2B 5AA",GA2005,Application Approved,No,,,,,,2008-01-14,,,,,530342.31,181211.81,-0.12298900000000001,51.514813000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514813, -0.122989)",8297,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00078
12758,GGN\00048,Gaming Notification,Devonshire Arms (Formely Hobgoblin),"33 KENTISH TOWN ROAD, LONDON, NW1 8NL",GA2005,Application Approved,No,,,,,,2010-01-02,,Camden Town,E05000130,Camden Town with Primrose Hill,528911.17,184125.5,-0.142537,51.541325,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.541325, -0.142537)",8326,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00048
12849,GGN\00164,Gaming Notification,Somerstown Coffee House,"60 CHALTON STREET, LONDON, NW1 1HS",GA2005,Application Approved,No,,,,,,2011-10-10,,,E05000143,St Pancras and Somers Town,529759.5,182885.77,-0.130767,51.529990000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.52999, -0.130767)",8216,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00164
13210,GGN\00144,Gaming Notification,Venus (formerly City Burlesque),"29  35 FARRINGDON POINT FARRINGDON ROAD, LONDON, EC1M 3JF",GA2005,Application Approved,No,,,,,,2011-02-02,,,E05000138,Holborn and Covent Garden,531474.99,181866.79,-0.106431,51.520437,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.520437, -0.106431)",8234,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00144
