,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
3806,APP\PREMISES-REV\000103,Premises - Review of Licence,Sir Robert Peel,"108 MALDEN ROAD, LONDON, NW5 4DA",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,26/09/2013,20/08/2013,2013-07-23,,,E05000134,Gospel Oak,528172.82,185024.79,-0.15285,51.549575,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.549575, -0.15285)",28273,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000103
5573,APP\PREMISES-REV\000126,Premises - Review of Licence,SALT,"269 WEST END LANE, LONDON, NW6 1QS",LA2003,Referred To Committee Hearing,No,,,,02/06/2016,24/05/2016,2016-10-05,,,E05000145,West Hampstead,525457.68,185047.93,-0.19197899999999998,51.550391999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.550392, -0.191979)",28252,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000126
5780,APP\PREMISES-REV\000080,Premises - Review of Licence,Clerkenwell House,"23  27 HATTON WALL, LONDON, EC1N 8JJ",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,02/02/2012,18/01/2012,2012-04-01,,,E05000138,Holborn and Covent Garden,531278.74,181929.26,-0.10923499999999998,51.521044,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.521044, -0.109235)",28294,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000080
5875,APP\PREMISES-REV\000034,Premises - Review of Licence,Fine Food Convenience Store,"160 KENTISH TOWN ROAD, LONDON, NW5 2AG",LA2003,Review Ended - Revocation of Licence,Yes,,,,10/06/2008,13/05/2008,2008-04-15,,,E05000131,Cantelowes,528992.22,184712.55,-0.141154,51.546582,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.546582, -0.141154)",28337,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000034
6139,APP\PREMISES-REV\000052,Premises - Review of Licence,Joe's Southern Table & Bar,"298 302 KENTISH TOWN ROAD, LONDON, NW5 2TG",LA2003,Review Ended - Suspension of Licence,Yes,,,,22/03/2010,25/02/2010,2010-01-28,,,E05000139,Kentish Town,529038.33,185212.57,-0.140306,51.551065,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.551065, -0.140306)",28320,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000052
6421,APP\PREMISES-REV\000091,Premises - Review of Licence,Steam & Sun,"17 CHALTON STREET, LONDON, NW1 1JD",LA2003,Review Ended - Revocation of Licence,Yes,,,,08/01/2013,28/12/2012,2012-11-12,,,E05000143,St Pancras and Somers Town,529856.65,182698.78,-0.129436,51.528287,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.528287, -0.129436)",28283,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000091
6678,APP\PREMISES-REV\000094,Premises - Review of Licence,Brown Sugar,"146 HIGH HOLBORN, LONDON, WC1V 6PH",LA2003,Review Ended - Conditions Modified on Licence,No,,,,26/02/2013,13/02/2013,2013-01-30,,Seven Dials,E05000138,Holborn and Covent Garden,530257.72,181441.14,-0.124123,51.516892999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.516893, -0.124123)",28281,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000094
7256,APP\PREMISES-REV\000026,Premises - Review of Licence,Hot Rock Cafe,"6A CAMDEN ROAD, LONDON, NW1 9DL",LA2003,Review Ended - Conditions Modified on Licence,Yes,03/04/2008,,,03/04/2008,04/03/2008,2008-05-02,,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539219, -0.141978)",28340,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000026
7842,APP\PREMISES-REV\000035,Premises - Review of Licence,280 Degrees African Restaurant and Bar (formerly Sabor Latino UK - Ground Floor Premises),"280 KILBURN HIGH ROAD, LONDON, NW6 2BY",LA2003,Review Ended - Revocation of Licence,Yes,,,,07/08/2008,14/07/2008,2008-06-16,,,E05000140,Kilburn,524890.5,184341.9,-0.200406,51.544173,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.544173, -0.200406)",28336,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000035
8297,APP\PREMISES-REV\000104,Premises - Review of Licence,Blue Lion,"133 GRAY'S INN ROAD, LONDON, WC1X 8TZ",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,22/10/2013,02/10/2013,2013-04-09,,,E05000138,Holborn and Covent Garden,530817.46,182196.37,-0.11578,51.523551,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.523551, -0.11578)",28272,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000104
