,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
7373,APP\PREMISES-LICOPY\0024,Premises - Copy of Licence,Foodlink,"119 FINCHLEY ROAD, LONDON, NW3 6HY",LA2003,Application Approved In Full,No,,,,,,2012-11-09,,,E05000144,Swiss Cottage,526612.06,184280.06,-0.17561500000000002,51.543234000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.543234, -0.175615)",30633,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0024
7608,APP\PREMISES-LICOPY\0141,Premises - Copy of Licence,Made in Brasil Boteco (formerly Coco Bamboo),"48 CHALK FARM ROAD, LONDON, NW1 8AJ",LA2003,Application Approved In Full,No,,,,,,2015-07-10,,Camden Town,E05000136,Haverstock,528500.65,184316.98,-0.148383,51.54314,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.54314, -0.148383)",30520,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0141
7788,APP\PREMISES-LICOPY\0161,Premises - Copy of Licence,New Market Inn,"17 YORK WAY, LONDON, N7 9QG",LA2003,Application Approved In Full,No,,,,,,2016-07-03,,,E05000131,Cantelowes,530004.99,184347.96,-0.126691,51.543074,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.543074, -0.126691)",30504,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0161
7823,APP\PREMISES-LICOPY\0175,Premises - Copy of Licence,Covent Garden Health Spa,"29 ENDELL STREET, LONDON, WC2H 9BA",LA2003,Application Approved In Full,No,,,,,,2016-11-07,,Seven Dials,E05000138,Holborn and Covent Garden,530211.81,181163.2,-0.12488599999999998,51.514406,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.514406, -0.124886)",30490,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0175
7851,APP\PREMISES-LICOPY\0038,Premises - Copy of Licence,Camden Assembly,"49 CHALK FARM ROAD, LONDON, NW1 8AN",LA2003,Application Approved In Full,No,,,,,,2013-06-02,,Camden Town,E05000130,Camden Town with Primrose Hill,528405.85,184285.95,-0.14976099999999998,51.542882,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.542882, -0.149761)",30620,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0038
8045,APP\PREMISES-LICOPY\0111,Premises - Copy of Licence,The Offy and General Store,"25 TOLMERS SQUARE, LONDON, NW1 2PE",LA2003,Application Approved In Full,No,,,,,,2015-02-18,,,E05000142,Regent's Park,529272.69,182476.31,-0.137931,51.526422,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.526422, -0.137931)",30550,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0111
8140,APP\PREMISES-LICOPY\0206,Premises - Copy of Licence,Brasserie Blanc,"8 CHARLOTTE STREET, LONDON, W1T 2LS",LA2003,Application Approved In Full,No,,,,,,2017-03-04,,,,,529490.27,181592.82,-0.135121,51.518432000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.518432, -0.135121)",30460,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0206
8174,APP\PREMISES-LICOPY\0160,Premises - Copy of Licence,Bengal Spice Restaurant,"245 WEST END LANE, LONDON, NW6 1XN",LA2003,Application Approved In Full,No,,,,,,2016-03-03,,,E05000145,West Hampstead,525520.26,184974.34,-0.191104,51.549717,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.549717, -0.191104)",30505,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0160
8277,APP\PREMISES-LICOPY\0200,Premises - Copy of Licence,Kimchee,"2 PANCRAS SQUARE, LONDON, N1C 4AG",LA2003,Application Approved In Full,No,,,,,,2017-03-13,,,E05000143,St Pancras and Somers Town,530144.56,183288.16,-0.12507100000000002,51.533518,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.533518, -0.125071)",30466,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0200
8319,APP\PREMISES-LICOPY\0134,Premises - Copy of Licence,Strada,"6 GREAT QUEEN STREET, LONDON, WC2B 5DG",LA2003,Application Approved In Full,No,,,,,,2015-07-22,,Seven Dials,E05000138,Holborn and Covent Garden,530459.49,181314.37,-0.12126300000000001,51.515707,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.515707, -0.121263)",30527,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0134
