,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
9362,2011/3330/TC,Table and Chairs,La Porchetta,"74-77 Chalk Farm Road, London, NW1 8AN",TC,Final Decision,1,22/09/2011,,16/08/2012,,,2011-06-07,,Camden Town,E05000136,Haverstock,528327.65,184392.87,-0.150849,51.543861,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.543861, -0.150849)",35294,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2011/3330/TC
9390,2012/0199/TC,Table and Chairs,O'Neills,"40 Great Queen Street, London, WC2B 5AA",TC,Final Decision,1,29/02/2012,,13/01/2013,,,2012-10-01,,,,,530342.31,181211.81,-0.12298900000000001,51.514813000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.514813, -0.122989)",35213,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2012/0199/TC
9401,2012/6201/TC,Table and Chairs,Ginger & White,"4A-5A Perrin's Court, London, NW3 1QR",TC,Final Decision,2,19/02/2013,,09/11/2013,,,2012-11-15,,,E05000135,Hampstead Town,526401.05,185652.05,-0.17816400000000002,51.555611,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.555611, -0.178164)",35114,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2012/6201/TC
9422,2010/6816/TC,Table and Chairs,Cafe Mode,"59 Endell Street, London, WC2H 9AJ",TC,Final Decision,0,18/01/2011,,18/01/2011,,,2010-11-30,,Seven Dials,E05000138,Holborn and Covent Garden,530128.31,181232.06,-0.126064,51.515044,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.515044, -0.126064)",35371,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/6816/TC
9459,2014/5849/TC,Table and Chairs,Starbuck Coffee,"93 Euston Road, London, NW1 2RA",TC,Final Decision,0,20/10/2014,,15/10/2015,,,2014-10-09,,,E05000141,King's Cross,530037.31,182728.95,-0.126822,51.528517,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.528517, -0.126822)",34766,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2014/5849/TC
9506,2016/0104/TC,Table and Chairs,The Plough,"27 Museum Street, London, WC1A 1LH",TC,Final Decision,0,23/02/2016,,13/02/2017,,,2016-06-01,,Seven Dials,E05000138,Holborn and Covent Garden,530110.46,181545.51,-0.12620499999999998,51.517865,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.517865, -0.126205)",34538,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2016/0104/TC
9510,2013/3944/TC,Table and Chairs,The Place (Contemporary Dance Trust),"17 Duke's Road, London, WC1H 9PY",TC,Final Decision,2,12/08/2013,,10/06/2014,,,2013-06-24,,,E05000141,King's Cross,529850.85,182538.16,-0.129579,51.526845,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.526845, -0.129579)",35009,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2013/3944/TC
9516,2010/5000/TC,Table and Chairs,Washington Hotel,"50 Englands Lane, London, NW3 4UE",TC,Final Decision,4,09/11/2010,,09/11/2011,,,2010-09-14,,,E05000128,Belsize,527480.61,184595.74,-0.162983,51.545876,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.545876, -0.162983)",35403,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/5000/TC
9529,2017/0377/TC,Table and Chairs,J Restuarant,"148 Regents Park Road, London, NW1 8XN",TC,Final Decision,0,08/03/2017,,22/12/2017,,,2017-01-23,,,E05000130,Camden Town with Primrose Hill,527944.05,184104.04,-0.15648199999999998,51.541352,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.541352, -0.156482)",34322,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2017/0377/TC
9558,2016/2115/TC,Table and Chairs,Chez Bob,"205-207 Haverstock Hill, London, NW3 4QG",TC,Final Decision,0,16/05/2016,,16/05/2017,,,2016-04-14,,,E05000128,Belsize,527266.83,185119.54,-0.165875,51.550631,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.550631, -0.165875)",34491,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2016/2115/TC
