,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
2031,NOI\00137,Notification of Interest,Chester Arms,"87 ALBANY STREET, LONDON, NW1 4BT",LA2003,Application Approved,No,,,23/01/2013,,,2012-01-24,,,E05000142,Regent's Park,528804.09,182616.75,-0.14463099999999998,51.527791,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.527791, -0.144631)",7941,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00137
2242,NOI\00281,Notification of Interest,Balans Restaurant,"3234 MONMOUTH STREET, LONDON, WC2H 9HA",LA2003,Application Approved,No,,,09/06/2015,,,2014-09-06,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.513596, -0.127317)",7804,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00281
2266,NOI\00230,Notification of Interest,Flesh and Buns (previously Kitchen Italia),"41 EARLHAM STREET, LONDON, WC2H 9LX",LA2003,Application Approved,No,,,07/06/2014,,,2013-07-06,,Seven Dials,E05000138,Holborn and Covent Garden,530134.56,181122.31,-0.12601400000000001,51.514056,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514056, -0.126014)",7853,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00230
2478,NOI\00363,Notification of Interest,Cross Keys,"31 ENDELL STREET, LONDON, WC2H 9BA",LA2003,Application Approved,No,,,08/07/2017,,,2016-08-07,,Seven Dials,E05000138,Holborn and Covent Garden,530211.81,181163.2,-0.12488599999999998,51.514406,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514406, -0.124886)",7722,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00363
2515,NOI\00213,Notification of Interest,Mela,"152154 SHAFTESBURY AVENUE, LONDON, WC2H 8HL",LA2003,Application Approved,No,,,07/06/2014,,,2013-07-06,,Seven Dials,E05000138,Holborn and Covent Garden,530005.14,181097.16,-0.127887,51.51386,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51386, -0.127887)",7869,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00213
2523,NOI\00097,Notification of Interest,McDonald's Restaurants Ltd,"112 HIGH HOLBORN, LONDON, WC1V 6JS",LA2003,Application Approved,No,,,29/02/2012,,,2011-01-03,,,E05000138,Holborn and Covent Garden,530553.25,181505.71,-0.119842,51.517405,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.517405, -0.119842)",7979,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00097
2533,NOI\00161,Notification of Interest,Marquis Of Granby,"142 SHAFTESBURY AVENUE, LONDON, WC2H 8HJ",LA2003,Application Approved,No,,,07/06/2013,,,2012-07-06,,Seven Dials,E05000138,Holborn and Covent Garden,529985.02,181028.22,-0.12820299999999998,51.513245,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.513245, -0.128203)",7919,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00161
2545,NOI\00027,Notification of Interest,Sovereign,"7 STANHOPE PARADE, LONDON, NW1 3RD",LA2003,Application Approved,No,,,28/09/2010,,,2009-09-28,,,E05000142,Regent's Park,529034.13,182914.72,-0.141208,51.530415999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.530416, -0.141208)",8042,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00027
2627,NOI\00123,Notification of Interest,Adventure Bar (previously Detroit),"35 THOMAS NEAL CENTRE EARLHAM STREET, LONDON, WC2H 9LD",LA2003,Application Approved,No,,,05/06/2012,,,2011-06-06,,Seven Dials,E05000138,Holborn and Covent Garden,530134.56,181122.31,-0.12601400000000001,51.514056,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514056, -0.126014)",7953,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00123
2638,NOI\00275,Notification of Interest,Mela,"152154 SHAFTESBURY AVENUE, LONDON, WC2H 8HL",LA2003,Application Approved,No,,,09/06/2015,,,2014-09-06,,Seven Dials,E05000138,Holborn and Covent Garden,530005.14,181097.16,-0.127887,51.51386,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51386, -0.127887)",7810,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00275
